Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation	archivo_origen	sitio	cluster_original
164	1	1	42	46	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_190002.wav	CANTERA1Tapy	cluster_24
165	1	1	44	48	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_190002.wav	CANTERA1Tapy	cluster_24
166	1	1	46	50	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_190002.wav	CANTERA1Tapy	cluster_24
167	1	1	48	52	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_190002.wav	CANTERA1Tapy	cluster_24
168	1	1	50	54	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_190002.wav	CANTERA1Tapy	cluster_24
169	1	1	52	56	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_190002.wav	CANTERA1Tapy	cluster_24
170	1	1	0	4	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_190102.wav	CANTERA1Tapy	cluster_24
171	1	1	4	8	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_190102.wav	CANTERA1Tapy	cluster_24
172	1	1	10	14	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_190102.wav	CANTERA1Tapy	cluster_24
173	1	1	12	16	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_190102.wav	CANTERA1Tapy	cluster_24
174	1	1	14	18	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_190102.wav	CANTERA1Tapy	cluster_24
175	1	1	18	22	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_190102.wav	CANTERA1Tapy	cluster_24
176	1	1	20	24	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_190102.wav	CANTERA1Tapy	cluster_24
177	1	1	22	26	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_190102.wav	CANTERA1Tapy	cluster_24
178	1	1	30	34	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_190102.wav	CANTERA1Tapy	cluster_24
179	1	1	32	36	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_190102.wav	CANTERA1Tapy	cluster_24
180	1	1	38	42	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_190102.wav	CANTERA1Tapy	cluster_24
181	1	1	52	56	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_190202.wav	CANTERA1Tapy	cluster_24
182	1	1	4	8	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_190302.wav	CANTERA1Tapy	cluster_24
183	1	1	6	10	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_190302.wav	CANTERA1Tapy	cluster_24
184	1	1	14	18	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_190302.wav	CANTERA1Tapy	cluster_24
185	1	1	16	20	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_190302.wav	CANTERA1Tapy	cluster_24
186	1	1	20	24	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_190302.wav	CANTERA1Tapy	cluster_24
187	1	1	22	26	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_190302.wav	CANTERA1Tapy	cluster_24
188	1	1	24	28	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_190302.wav	CANTERA1Tapy	cluster_24
189	1	1	26	30	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_190302.wav	CANTERA1Tapy	cluster_24
190	1	1	28	32	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_190302.wav	CANTERA1Tapy	cluster_24
191	1	1	32	36	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_190302.wav	CANTERA1Tapy	cluster_24
192	1	1	34	38	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_190302.wav	CANTERA1Tapy	cluster_24
193	1	1	38	42	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_190302.wav	CANTERA1Tapy	cluster_24
194	1	1	40	44	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_190302.wav	CANTERA1Tapy	cluster_24
195	1	1	42	46	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_190302.wav	CANTERA1Tapy	cluster_24
196	1	1	44	48	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_190302.wav	CANTERA1Tapy	cluster_24
197	1	1	48	52	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_190302.wav	CANTERA1Tapy	cluster_24
198	1	1	50	54	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_190302.wav	CANTERA1Tapy	cluster_24
199	1	1	52	56	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_190302.wav	CANTERA1Tapy	cluster_24
200	1	1	0	4	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_190402.wav	CANTERA1Tapy	cluster_24
201	1	1	2	6	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_190402.wav	CANTERA1Tapy	cluster_24
202	1	1	4	8	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_190402.wav	CANTERA1Tapy	cluster_24
203	1	1	16	20	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_190402.wav	CANTERA1Tapy	cluster_24
204	1	1	20	24	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_190402.wav	CANTERA1Tapy	cluster_24
205	1	1	22	26	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_190402.wav	CANTERA1Tapy	cluster_24
206	1	1	30	34	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_190402.wav	CANTERA1Tapy	cluster_24
207	1	1	32	36	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_190402.wav	CANTERA1Tapy	cluster_24
208	1	1	36	40	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_190402.wav	CANTERA1Tapy	cluster_24
209	1	1	40	44	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_190402.wav	CANTERA1Tapy	cluster_24
210	1	1	44	48	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_190402.wav	CANTERA1Tapy	cluster_24
211	1	1	46	50	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_190402.wav	CANTERA1Tapy	cluster_24
212	1	1	50	54	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_190402.wav	CANTERA1Tapy	cluster_24
213	1	1	52	56	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_190402.wav	CANTERA1Tapy	cluster_24
214	1	1	4	8	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_190502.wav	CANTERA1Tapy	cluster_24
215	1	1	8	12	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_190502.wav	CANTERA1Tapy	cluster_24
216	1	1	10	14	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_190502.wav	CANTERA1Tapy	cluster_24
217	1	1	14	18	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_190502.wav	CANTERA1Tapy	cluster_24
218	1	1	16	20	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_190502.wav	CANTERA1Tapy	cluster_24
219	1	1	20	24	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_190502.wav	CANTERA1Tapy	cluster_24
220	1	1	22	26	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_190502.wav	CANTERA1Tapy	cluster_24
221	1	1	30	34	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_190502.wav	CANTERA1Tapy	cluster_24
222	1	1	42	46	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_190502.wav	CANTERA1Tapy	cluster_24
223	1	1	50	54	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_190502.wav	CANTERA1Tapy	cluster_24
224	1	1	2	6	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_190602.wav	CANTERA1Tapy	cluster_24
225	1	1	4	8	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_190602.wav	CANTERA1Tapy	cluster_24
226	1	1	6	10	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_190602.wav	CANTERA1Tapy	cluster_24
227	1	1	8	12	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_190602.wav	CANTERA1Tapy	cluster_24
228	1	1	12	16	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_190602.wav	CANTERA1Tapy	cluster_24
229	1	1	14	18	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_190602.wav	CANTERA1Tapy	cluster_24
230	1	1	22	26	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_190602.wav	CANTERA1Tapy	cluster_24
231	1	1	32	36	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_190602.wav	CANTERA1Tapy	cluster_24
232	1	1	20	24	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_190802.wav	CANTERA1Tapy	cluster_24
233	1	1	32	36	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_190802.wav	CANTERA1Tapy	cluster_24
234	1	1	34	38	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_190802.wav	CANTERA1Tapy	cluster_24
235	1	1	36	40	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_190802.wav	CANTERA1Tapy	cluster_24
236	1	1	40	44	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_190802.wav	CANTERA1Tapy	cluster_24
237	1	1	42	46	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_190802.wav	CANTERA1Tapy	cluster_24
238	1	1	44	48	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_190802.wav	CANTERA1Tapy	cluster_24
239	1	1	48	52	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_190802.wav	CANTERA1Tapy	cluster_24
240	1	1	50	54	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_190802.wav	CANTERA1Tapy	cluster_24
241	1	1	0	4	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_190902.wav	CANTERA1Tapy	cluster_24
242	1	1	2	6	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_190902.wav	CANTERA1Tapy	cluster_24
243	1	1	4	8	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_190902.wav	CANTERA1Tapy	cluster_24
244	1	1	6	10	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_190902.wav	CANTERA1Tapy	cluster_24
245	1	1	8	12	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_190902.wav	CANTERA1Tapy	cluster_24
246	1	1	12	16	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_190902.wav	CANTERA1Tapy	cluster_24
247	1	1	14	18	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_190902.wav	CANTERA1Tapy	cluster_24
248	1	1	16	20	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_190902.wav	CANTERA1Tapy	cluster_24
249	1	1	18	22	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_190902.wav	CANTERA1Tapy	cluster_24
250	1	1	20	24	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_190902.wav	CANTERA1Tapy	cluster_24
251	1	1	22	26	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_190902.wav	CANTERA1Tapy	cluster_24
252	1	1	26	30	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_190902.wav	CANTERA1Tapy	cluster_24
253	1	1	28	32	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_190902.wav	CANTERA1Tapy	cluster_24
254	1	1	30	34	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_190902.wav	CANTERA1Tapy	cluster_24
255	1	1	32	36	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_190902.wav	CANTERA1Tapy	cluster_24
256	1	1	34	38	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_190902.wav	CANTERA1Tapy	cluster_24
257	1	1	36	40	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_190902.wav	CANTERA1Tapy	cluster_24
258	1	1	38	42	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_190902.wav	CANTERA1Tapy	cluster_24
259	1	1	42	46	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_190902.wav	CANTERA1Tapy	cluster_24
260	1	1	50	54	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_190902.wav	CANTERA1Tapy	cluster_24
261	1	1	52	56	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_190902.wav	CANTERA1Tapy	cluster_24
262	1	1	0	4	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_191002.wav	CANTERA1Tapy	cluster_24
263	1	1	2	6	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_191002.wav	CANTERA1Tapy	cluster_24
264	1	1	6	10	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_191002.wav	CANTERA1Tapy	cluster_24
265	1	1	8	12	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_191002.wav	CANTERA1Tapy	cluster_24
266	1	1	10	14	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_191002.wav	CANTERA1Tapy	cluster_24
267	1	1	14	18	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_191002.wav	CANTERA1Tapy	cluster_24
268	1	1	16	20	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_191002.wav	CANTERA1Tapy	cluster_24
269	1	1	18	22	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_191002.wav	CANTERA1Tapy	cluster_24
270	1	1	22	26	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_191002.wav	CANTERA1Tapy	cluster_24
271	1	1	24	28	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_191002.wav	CANTERA1Tapy	cluster_24
272	1	1	28	32	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_191002.wav	CANTERA1Tapy	cluster_24
273	1	1	30	34	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_191002.wav	CANTERA1Tapy	cluster_24
274	1	1	32	36	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_191002.wav	CANTERA1Tapy	cluster_24
275	1	1	34	38	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_191002.wav	CANTERA1Tapy	cluster_24
276	1	1	36	40	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_191002.wav	CANTERA1Tapy	cluster_24
277	1	1	38	42	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_191002.wav	CANTERA1Tapy	cluster_24
278	1	1	42	46	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_191002.wav	CANTERA1Tapy	cluster_24
279	1	1	44	48	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_191002.wav	CANTERA1Tapy	cluster_24
280	1	1	46	50	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_191002.wav	CANTERA1Tapy	cluster_24
281	1	1	50	54	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_191002.wav	CANTERA1Tapy	cluster_24
282	1	1	52	56	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_191002.wav	CANTERA1Tapy	cluster_24
283	1	1	0	4	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_191102.wav	CANTERA1Tapy	cluster_24
284	1	1	2	6	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_191102.wav	CANTERA1Tapy	cluster_24
285	1	1	6	10	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_191102.wav	CANTERA1Tapy	cluster_24
286	1	1	8	12	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_191102.wav	CANTERA1Tapy	cluster_24
287	1	1	10	14	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_191102.wav	CANTERA1Tapy	cluster_24
288	1	1	12	16	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_191102.wav	CANTERA1Tapy	cluster_24
289	1	1	20	24	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_191102.wav	CANTERA1Tapy	cluster_24
290	1	1	22	26	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_191102.wav	CANTERA1Tapy	cluster_24
291	1	1	24	28	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_191102.wav	CANTERA1Tapy	cluster_24
292	1	1	28	32	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_191102.wav	CANTERA1Tapy	cluster_24
293	1	1	40	44	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_191102.wav	CANTERA1Tapy	cluster_24
294	1	1	50	54	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_191102.wav	CANTERA1Tapy	cluster_24
295	1	1	0	4	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_191202.wav	CANTERA1Tapy	cluster_24
296	1	1	2	6	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_191202.wav	CANTERA1Tapy	cluster_24
297	1	1	4	8	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_191202.wav	CANTERA1Tapy	cluster_24
298	1	1	6	10	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_191202.wav	CANTERA1Tapy	cluster_24
299	1	1	8	12	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_191202.wav	CANTERA1Tapy	cluster_24
300	1	1	12	16	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_191202.wav	CANTERA1Tapy	cluster_24
301	1	1	14	18	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_191202.wav	CANTERA1Tapy	cluster_24
302	1	1	22	26	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_191202.wav	CANTERA1Tapy	cluster_24
303	1	1	24	28	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_191202.wav	CANTERA1Tapy	cluster_24
304	1	1	26	30	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_191202.wav	CANTERA1Tapy	cluster_24
305	1	1	34	38	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_191202.wav	CANTERA1Tapy	cluster_24
306	1	1	36	40	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_191202.wav	CANTERA1Tapy	cluster_24
307	1	1	40	44	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_191202.wav	CANTERA1Tapy	cluster_24
308	1	1	46	50	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_191202.wav	CANTERA1Tapy	cluster_24
309	1	1	48	52	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_191202.wav	CANTERA1Tapy	cluster_24
310	1	1	52	56	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_191202.wav	CANTERA1Tapy	cluster_24
311	1	1	6	10	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_191302.wav	CANTERA1Tapy	cluster_24
312	1	1	8	12	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_191302.wav	CANTERA1Tapy	cluster_24
313	1	1	10	14	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_191302.wav	CANTERA1Tapy	cluster_24
314	1	1	12	16	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_191302.wav	CANTERA1Tapy	cluster_24
315	1	1	14	18	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_191302.wav	CANTERA1Tapy	cluster_24
316	1	1	16	20	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_191302.wav	CANTERA1Tapy	cluster_24
317	1	1	20	24	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_191302.wav	CANTERA1Tapy	cluster_24
318	1	1	22	26	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_191302.wav	CANTERA1Tapy	cluster_24
319	1	1	26	30	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_191302.wav	CANTERA1Tapy	cluster_24
320	1	1	28	32	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_191302.wav	CANTERA1Tapy	cluster_24
321	1	1	30	34	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_191302.wav	CANTERA1Tapy	cluster_24
322	1	1	32	36	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_191302.wav	CANTERA1Tapy	cluster_24
323	1	1	34	38	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_191302.wav	CANTERA1Tapy	cluster_24
324	1	1	36	40	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_191302.wav	CANTERA1Tapy	cluster_24
325	1	1	46	50	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_191302.wav	CANTERA1Tapy	cluster_24
326	1	1	50	54	0.0	8000.0	Dendropsophus minutus | cluster_24	CANTERA1Tapy/CANTERA1TAPY_20250606_191302.wav	CANTERA1Tapy	cluster_24
