Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation	archivo_origen	sitio
113	1	1	30	34	0.0	8000.0	cluster_9	BO-82Tapyta/BO-82TAPYTA_20250430_041002.wav	BO-Tapyta
114	1	1	18	22	0.0	8000.0	cluster_0	BO-81Tapyta/BO-81TAPYTA_20250414_214202.wav	BO-Tapyta
115	1	1	24	28	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250417_225602.wav	BO-Tapyta
116	1	1	20	24	0.0	8000.0	cluster_5	BO-82Tapyta/BO-82TAPYTA_20250424_034602.wav	BO-Tapyta
117	1	1	26	30	0.0	8000.0	cluster_9	BO-82Tapyta/BO-82TAPYTA_20250411_033102.wav	BO-Tapyta
118	1	1	44	48	0.0	8000.0	cluster_6	BO-82Tapyta/BO-82TAPYTA_20250502_022702.wav	BO-Tapyta
119	1	1	42	46	0.0	8000.0	cluster_6	BO-82Tapyta/BO-82TAPYTA_20250420_043902.wav	BO-Tapyta
120	1	1	6	10	0.0	8000.0	cluster_5	BO-82Tapyta/BO-82TAPYTA_20250418_184402.wav	BO-Tapyta
121	1	1	38	42	0.0	8000.0	cluster_9	BO-82Tapyta/BO-82TAPYTA_20250429_035802.wav	BO-Tapyta
122	1	1	2	6	0.0	8000.0	cluster_8	BO-81Tapyta/BO-81TAPYTA_20250411_044302.wav	BO-Tapyta
123	1	1	10	14	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250418_003202.wav	BO-Tapyta
124	1	1	40	44	0.0	8000.0	cluster_4	BO-81Tapyta/BO-81TAPYTA_20250413_040502.wav	BO-Tapyta
125	1	1	46	50	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250416_005902.wav	BO-Tapyta
126	1	1	14	18	0.0	8000.0	cluster_6	BO-82Tapyta/BO-82TAPYTA_20250502_011802.wav	BO-Tapyta
127	1	1	4	8	0.0	8000.0	cluster_6	BO-82Tapyta/BO-82TAPYTA_20250430_203602.wav	BO-Tapyta
128	1	1	50	54	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250417_212702.wav	BO-Tapyta
129	1	1	6	10	0.0	8000.0	cluster_5	BO-82Tapyta/BO-82TAPYTA_20250503_001902.wav	BO-Tapyta
130	1	1	22	26	0.0	8000.0	cluster_6	BO-82Tapyta/BO-82TAPYTA_20250429_212802.wav	BO-Tapyta
131	1	1	24	28	0.0	8000.0	cluster_3	BO-82Tapyta/BO-82TAPYTA_20250419_053502.wav	BO-Tapyta
132	1	1	36	40	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250415_203302.wav	BO-Tapyta
133	1	1	28	32	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250427_201902.wav	BO-Tapyta
134	1	1	50	54	0.0	8000.0	cluster_5	BO-82Tapyta/BO-82TAPYTA_20250418_180602.wav	BO-Tapyta
135	1	1	32	36	0.0	8000.0	cluster_6	BO-82Tapyta/BO-82TAPYTA_20250503_055502.wav	BO-Tapyta
136	1	1	0	4	0.0	8000.0	cluster_1	BO-81Tapyta/BO-81TAPYTA_20250413_180902.wav	BO-Tapyta
137	1	1	40	44	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250426_015302.wav	BO-Tapyta
138	1	1	32	36	0.0	8000.0	cluster_4	BO-82Tapyta/BO-82TAPYTA_20250424_012802.wav	BO-Tapyta
139	1	1	32	36	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250427_210102.wav	BO-Tapyta
140	1	1	2	6	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250426_194202.wav	BO-Tapyta
141	1	1	34	38	0.0	8000.0	cluster_0	BO-81Tapyta/BO-81TAPYTA_20250414_223002.wav	BO-Tapyta
142	1	1	14	18	0.0	8000.0	cluster_6	BO-82Tapyta/BO-82TAPYTA_20250425_055002.wav	BO-Tapyta
143	1	1	24	28	0.0	8000.0	cluster_6	BO-82Tapyta/BO-82TAPYTA_20250503_015502.wav	BO-Tapyta
144	1	1	28	32	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250414_210502.wav	BO-Tapyta
