Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation	archivo_origen
2637	1	1			0.0	8000.0		
2638	1	1			0.0	8000.0		
2639	1	1	12.0	16.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250426_040902.wav
2640	1	1			0.0	8000.0		
2641	1	1	24.0	28.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250417_200002.wav
2642	1	1	38.0	42.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250427_231302.wav
2643	1	1			0.0	8000.0		
2644	1	1	42.0	46.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250414_212002.wav
2645	1	1			0.0	8000.0		
2646	1	1			0.0	8000.0		
2647	1	1			0.0	8000.0		
2648	1	1	18.0	22.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250418_032102.wav
2649	1	1			0.0	8000.0		
2650	1	1			0.0	8000.0		
2651	1	1			0.0	8000.0		
2652	1	1			0.0	8000.0		
2653	1	1			0.0	8000.0		
2654	1	1	8.0	12.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250427_021802.wav
2655	1	1	4.0	8.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250415_233002.wav
2656	1	1			0.0	8000.0		
2657	1	1			0.0	8000.0		
2658	1	1			0.0	8000.0		
2659	1	1			0.0	8000.0		
2660	1	1			0.0	8000.0		
2661	1	1			0.0	8000.0		
2662	1	1			0.0	8000.0		
2663	1	1			0.0	8000.0		
2664	1	1			0.0	8000.0		
2665	1	1	6.0	10.0	0.0	8000.0	cluster_2	BO-81Tapyta/BO-81TAPYTA_20250412_015202.wav
2666	1	1			0.0	8000.0		
2667	1	1			0.0	8000.0		
2668	1	1	48.0	52.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250417_034702.wav
2669	1	1			0.0	8000.0		
2670	1	1			0.0	8000.0		
2671	1	1			0.0	8000.0		
2672	1	1			0.0	8000.0		
2673	1	1			0.0	8000.0		
2674	1	1			0.0	8000.0		
2675	1	1	44.0	48.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250427_022202.wav
2676	1	1	30.0	34.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250418_043502.wav
2677	1	1			0.0	8000.0		
2678	1	1			0.0	8000.0		
2679	1	1	46.0	50.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250415_194602.wav
2680	1	1			0.0	8000.0		
2681	1	1			0.0	8000.0		
2682	1	1			0.0	8000.0		
2683	1	1			0.0	8000.0		
2684	1	1			0.0	8000.0		
2685	1	1			0.0	8000.0		
2686	1	1			0.0	8000.0		
2687	1	1			0.0	8000.0		
2688	1	1			0.0	8000.0		
2689	1	1			0.0	8000.0		
2690	1	1			0.0	8000.0		
2691	1	1			0.0	8000.0		
2692	1	1	6.0	10.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250418_031802.wav
2693	1	1			0.0	8000.0		
2694	1	1			0.0	8000.0		
2695	1	1			0.0	8000.0		
2696	1	1	36.0	40.0	0.0	8000.0	cluster_2	BO-81Tapyta/BO-81TAPYTA_20250415_195602.wav
2697	1	1			0.0	8000.0		
2698	1	1			0.0	8000.0		
2699	1	1			0.0	8000.0		
2700	1	1			0.0	8000.0		
2701	1	1			0.0	8000.0		
2702	1	1			0.0	8000.0		
2703	1	1	40.0	44.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250417_011002.wav
2704	1	1			0.0	8000.0		
2705	1	1	12.0	16.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250427_011402.wav
2706	1	1			0.0	8000.0		
2707	1	1			0.0	8000.0		
2708	1	1			0.0	8000.0		
2709	1	1			0.0	8000.0		
2710	1	1			0.0	8000.0		
2711	1	1			0.0	8000.0		
2712	1	1	50.0	54.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250416_005802.wav
2713	1	1	26.0	30.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250412_005202.wav
2714	1	1			0.0	8000.0		
2715	1	1	6.0	10.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250415_231102.wav
2716	1	1			0.0	8000.0		
2717	1	1			0.0	8000.0		
2718	1	1	10.0	14.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250424_200102.wav
2719	1	1			0.0	8000.0		
2720	1	1	32.0	36.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250417_204102.wav
2721	1	1	0.0	4.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250417_032702.wav
2722	1	1	36.0	40.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250416_025502.wav
2723	1	1	30.0	34.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250417_222902.wav
2724	1	1			0.0	8000.0		
2725	1	1			0.0	8000.0		
2726	1	1			0.0	8000.0		
2727	1	1	0.0	4.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250425_001602.wav
2728	1	1			0.0	8000.0		
2729	1	1			0.0	8000.0		
2730	1	1			0.0	8000.0		
2731	1	1			0.0	8000.0		
2732	1	1			0.0	8000.0		
2733	1	1			0.0	8000.0		
2734	1	1			0.0	8000.0		
2735	1	1			0.0	8000.0		
2736	1	1			0.0	8000.0		
2737	1	1			0.0	8000.0		
2738	1	1			0.0	8000.0		
2739	1	1	4.0	8.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250417_055002.wav
2740	1	1			0.0	8000.0		
2741	1	1			0.0	8000.0		
2742	1	1			0.0	8000.0		
2743	1	1			0.0	8000.0		
2744	1	1			0.0	8000.0		
2745	1	1			0.0	8000.0		
2746	1	1			0.0	8000.0		
2747	1	1			0.0	8000.0		
2748	1	1	38.0	42.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250425_212002.wav
2749	1	1	36.0	40.0	0.0	8000.0	cluster_2	BO-81Tapyta/BO-81TAPYTA_20250414_215602.wav
2750	1	1	46.0	50.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250425_003402.wav
2751	1	1			0.0	8000.0		
2752	1	1			0.0	8000.0		
2753	1	1	4.0	8.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250426_222102.wav
2754	1	1			0.0	8000.0		
2755	1	1			0.0	8000.0		
2756	1	1	26.0	30.0	0.0	8000.0	cluster_2	BO-81Tapyta/BO-81TAPYTA_20250415_195202.wav
2757	1	1			0.0	8000.0		
2758	1	1			0.0	8000.0		
2759	1	1			0.0	8000.0		
2760	1	1			0.0	8000.0		
2761	1	1			0.0	8000.0		
2762	1	1	16.0	20.0	0.0	8000.0	cluster_2	BO-81Tapyta/BO-81TAPYTA_20250413_211102.wav
2763	1	1			0.0	8000.0		
2764	1	1	52.0	56.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250417_011002.wav
2765	1	1			0.0	8000.0		
2766	1	1			0.0	8000.0		
2767	1	1			0.0	8000.0		
2768	1	1			0.0	8000.0		
2769	1	1			0.0	8000.0		
2770	1	1	12.0	16.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250411_230302.wav
2771	1	1	20.0	24.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250427_022202.wav
2772	1	1	52.0	56.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250427_225202.wav
2773	1	1			0.0	8000.0		
2774	1	1			0.0	8000.0		
2775	1	1			0.0	8000.0		
2776	1	1			0.0	8000.0		
2777	1	1			0.0	8000.0		
2778	1	1			0.0	8000.0		
2779	1	1			0.0	8000.0		
2780	1	1	26.0	30.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250427_050402.wav
2781	1	1			0.0	8000.0		
2782	1	1			0.0	8000.0		
2783	1	1			0.0	8000.0		
2784	1	1	8.0	12.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250418_051302.wav
2785	1	1	28.0	32.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250425_193302.wav
2786	1	1	18.0	22.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250425_004202.wav
2787	1	1	28.0	32.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250426_001502.wav
2788	1	1			0.0	8000.0		
2789	1	1			0.0	8000.0		
2790	1	1			0.0	8000.0		
2791	1	1			0.0	8000.0		
2792	1	1			0.0	8000.0		
2793	1	1			0.0	8000.0		
2794	1	1			0.0	8000.0		
2795	1	1			0.0	8000.0		
2796	1	1	12.0	16.0	0.0	8000.0	cluster_2	BO-81Tapyta/BO-81TAPYTA_20250415_203102.wav
2797	1	1			0.0	8000.0		
2798	1	1			0.0	8000.0		
2799	1	1			0.0	8000.0		
2800	1	1	22.0	26.0	0.0	8000.0	cluster_2	BO-81Tapyta/BO-81TAPYTA_20250412_023402.wav
2801	1	1			0.0	8000.0		
2802	1	1			0.0	8000.0		
2803	1	1			0.0	8000.0		
2804	1	1	18.0	22.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250427_194502.wav
2805	1	1	42.0	46.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250427_223202.wav
2806	1	1	30.0	34.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250427_054702.wav
2807	1	1			0.0	8000.0		
2808	1	1			0.0	8000.0		
2809	1	1			0.0	8000.0		
2810	1	1			0.0	8000.0		
2811	1	1	20.0	24.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250413_193302.wav
2812	1	1			0.0	8000.0		
2813	1	1	48.0	52.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250412_023102.wav
2814	1	1			0.0	8000.0		
2815	1	1			0.0	8000.0		
2816	1	1	32.0	36.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250417_053802.wav
2817	1	1			0.0	8000.0		
2818	1	1	28.0	32.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250417_225802.wav
2819	1	1	50.0	54.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250415_214002.wav
2820	1	1			0.0	8000.0		
2821	1	1			0.0	8000.0		
2822	1	1			0.0	8000.0		
2823	1	1			0.0	8000.0		
2824	1	1			0.0	8000.0		
2825	1	1	24.0	28.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250426_024802.wav
2826	1	1	30.0	34.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250416_205002.wav
2827	1	1			0.0	8000.0		
2828	1	1			0.0	8000.0		
2829	1	1	52.0	56.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250427_215402.wav
2830	1	1			0.0	8000.0		
2831	1	1	14.0	18.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250416_032902.wav
2832	1	1			0.0	8000.0		
2833	1	1			0.0	8000.0		
2834	1	1			0.0	8000.0		
2835	1	1			0.0	8000.0		
2836	1	1			0.0	8000.0		
2837	1	1			0.0	8000.0		
2838	1	1	8.0	12.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250419_223002.wav
2839	1	1			0.0	8000.0		
2840	1	1			0.0	8000.0		
2841	1	1	46.0	50.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250416_054202.wav
2842	1	1			0.0	8000.0		
2843	1	1			0.0	8000.0		
2844	1	1			0.0	8000.0		
2845	1	1	38.0	42.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250416_211102.wav
2846	1	1			0.0	8000.0		
2847	1	1			0.0	8000.0		
2848	1	1	30.0	34.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250416_052302.wav
2849	1	1			0.0	8000.0		
2850	1	1			0.0	8000.0		
2851	1	1			0.0	8000.0		
2852	1	1			0.0	8000.0		
2853	1	1	38.0	42.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250411_202302.wav
2854	1	1	38.0	42.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250424_211002.wav
2855	1	1			0.0	8000.0		
2856	1	1			0.0	8000.0		
2857	1	1	6.0	10.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250415_195002.wav
2858	1	1			0.0	8000.0		
2859	1	1			0.0	8000.0		
2860	1	1			0.0	8000.0		
2861	1	1			0.0	8000.0		
2862	1	1	38.0	42.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250416_193102.wav
2863	1	1			0.0	8000.0		
2864	1	1	4.0	8.0	0.0	8000.0	cluster_2	BO-81Tapyta/BO-81TAPYTA_20250416_022602.wav
2865	1	1			0.0	8000.0		
2866	1	1			0.0	8000.0		
2867	1	1			0.0	8000.0		
2868	1	1			0.0	8000.0		
2869	1	1			0.0	8000.0		
2870	1	1	28.0	32.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250417_213902.wav
2871	1	1			0.0	8000.0		
2872	1	1			0.0	8000.0		
2873	1	1			0.0	8000.0		
2874	1	1	46.0	50.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250411_211002.wav
2875	1	1			0.0	8000.0		
2876	1	1	26.0	30.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250411_224302.wav
2877	1	1			0.0	8000.0		
2878	1	1	22.0	26.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250415_235502.wav
2879	1	1			0.0	8000.0		
2880	1	1			0.0	8000.0		
2881	1	1			0.0	8000.0		
2882	1	1			0.0	8000.0		
2883	1	1			0.0	8000.0		
2884	1	1			0.0	8000.0		
2885	1	1			0.0	8000.0		
2886	1	1			0.0	8000.0		
2887	1	1	16.0	20.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250426_054702.wav
2888	1	1	36.0	40.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250427_013002.wav
2889	1	1			0.0	8000.0		
2890	1	1	40.0	44.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250412_000202.wav
2891	1	1			0.0	8000.0		
2892	1	1			0.0	8000.0		
2893	1	1			0.0	8000.0		
2894	1	1			0.0	8000.0		
2895	1	1			0.0	8000.0		
2896	1	1	12.0	16.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250426_210802.wav
2897	1	1	18.0	22.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250415_233402.wav
2898	1	1			0.0	8000.0		
2899	1	1			0.0	8000.0		
2900	1	1			0.0	8000.0		
2901	1	1			0.0	8000.0		
2902	1	1			0.0	8000.0		
2903	1	1			0.0	8000.0		
2904	1	1			0.0	8000.0		
2905	1	1			0.0	8000.0		
2906	1	1			0.0	8000.0		
2907	1	1			0.0	8000.0		
2908	1	1	38.0	42.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250426_032502.wav
2909	1	1			0.0	8000.0		
2910	1	1			0.0	8000.0		
2911	1	1			0.0	8000.0		
2912	1	1	48.0	52.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250427_010202.wav
2913	1	1			0.0	8000.0		
2914	1	1			0.0	8000.0		
2915	1	1			0.0	8000.0		
2916	1	1			0.0	8000.0		
2917	1	1	16.0	20.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250417_210302.wav
2918	1	1	50.0	54.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250426_200202.wav
2919	1	1			0.0	8000.0		
2920	1	1			0.0	8000.0		
2921	1	1			0.0	8000.0		
2922	1	1			0.0	8000.0		
2923	1	1			0.0	8000.0		
2924	1	1			0.0	8000.0		
2925	1	1			0.0	8000.0		
2926	1	1			0.0	8000.0		
2927	1	1			0.0	8000.0		
2928	1	1			0.0	8000.0		
2929	1	1			0.0	8000.0		
2930	1	1	44.0	48.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250502_211702.wav
2931	1	1			0.0	8000.0		
2932	1	1			0.0	8000.0		
2933	1	1			0.0	8000.0		
2934	1	1			0.0	8000.0		
2935	1	1	28.0	32.0	0.0	8000.0	cluster_2	BO-81Tapyta/BO-81TAPYTA_20250412_040302.wav
2936	1	1			0.0	8000.0		
2937	1	1			0.0	8000.0		
2938	1	1	0.0	4.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250418_001802.wav
2939	1	1			0.0	8000.0		
2940	1	1			0.0	8000.0		
2941	1	1	22.0	26.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250418_000502.wav
2942	1	1			0.0	8000.0		
2943	1	1			0.0	8000.0		
2944	1	1			0.0	8000.0		
2945	1	1			0.0	8000.0		
2946	1	1			0.0	8000.0		
2947	1	1	30.0	34.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250416_233202.wav
2948	1	1			0.0	8000.0		
2949	1	1			0.0	8000.0		
2950	1	1			0.0	8000.0		
2951	1	1			0.0	8000.0		
2952	1	1	0.0	4.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250413_204402.wav
2953	1	1	32.0	36.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250417_025102.wav
2954	1	1	16.0	20.0	0.0	8000.0	cluster_2	BO-81Tapyta/BO-81TAPYTA_20250412_021302.wav
2955	1	1	44.0	48.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250414_203502.wav
2956	1	1			0.0	8000.0		
2957	1	1	14.0	18.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250414_214602.wav
2958	1	1			0.0	8000.0		
2959	1	1			0.0	8000.0		
2960	1	1			0.0	8000.0		
2961	1	1			0.0	8000.0		
2962	1	1			0.0	8000.0		
2963	1	1	4.0	8.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250418_013102.wav
2964	1	1			0.0	8000.0		
2965	1	1			0.0	8000.0		
2966	1	1	8.0	12.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250418_030402.wav
2967	1	1	24.0	28.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250427_002902.wav
2968	1	1	30.0	34.0	0.0	8000.0	cluster_2	BO-81Tapyta/BO-81TAPYTA_20250416_030402.wav
2969	1	1			0.0	8000.0		
2970	1	1	16.0	20.0	0.0	8000.0	cluster_2	BO-81Tapyta/BO-81TAPYTA_20250415_235202.wav
2971	1	1			0.0	8000.0		
2972	1	1	18.0	22.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250416_200502.wav
2973	1	1			0.0	8000.0		
2974	1	1	12.0	16.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250411_221902.wav
2975	1	1			0.0	8000.0		
2976	1	1			0.0	8000.0		
2977	1	1			0.0	8000.0		
2978	1	1			0.0	8000.0		
2979	1	1			0.0	8000.0		
2980	1	1			0.0	8000.0		
2981	1	1			0.0	8000.0		
2982	1	1			0.0	8000.0		
2983	1	1			0.0	8000.0		
2984	1	1			0.0	8000.0		
2985	1	1	22.0	26.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250411_225402.wav
2986	1	1			0.0	8000.0		
2987	1	1			0.0	8000.0		
2988	1	1			0.0	8000.0		
2989	1	1	52.0	56.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250418_013802.wav
2990	1	1	52.0	56.0	0.0	8000.0	cluster_2	BO-81Tapyta/BO-81TAPYTA_20250412_031502.wav
2991	1	1			0.0	8000.0		
2992	1	1			0.0	8000.0		
2993	1	1			0.0	8000.0		
2994	1	1			0.0	8000.0		
2995	1	1			0.0	8000.0		
2996	1	1	50.0	54.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250416_192502.wav
2997	1	1	30.0	34.0	0.0	8000.0	cluster_2	BO-81Tapyta/BO-81TAPYTA_20250416_024902.wav
2998	1	1			0.0	8000.0		
2999	1	1			0.0	8000.0		
3000	1	1			0.0	8000.0		
3001	1	1			0.0	8000.0		
3002	1	1			0.0	8000.0		
3003	1	1			0.0	8000.0		
3004	1	1			0.0	8000.0		
3005	1	1			0.0	8000.0		
3006	1	1			0.0	8000.0		
3007	1	1			0.0	8000.0		
3008	1	1	52.0	56.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250418_013502.wav
3009	1	1			0.0	8000.0		
3010	1	1			0.0	8000.0		
3011	1	1			0.0	8000.0		
3012	1	1			0.0	8000.0		
3013	1	1			0.0	8000.0		
3014	1	1	32.0	36.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250413_212002.wav
3015	1	1			0.0	8000.0		
3016	1	1			0.0	8000.0		
3017	1	1	32.0	36.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250427_195902.wav
3018	1	1			0.0	8000.0		
3019	1	1			0.0	8000.0		
3020	1	1			0.0	8000.0		
3021	1	1			0.0	8000.0		
3022	1	1			0.0	8000.0		
3023	1	1			0.0	8000.0		
3024	1	1			0.0	8000.0		
3025	1	1			0.0	8000.0		
3026	1	1			0.0	8000.0		
3027	1	1			0.0	8000.0		
3028	1	1			0.0	8000.0		
3029	1	1	38.0	42.0	0.0	8000.0	cluster_2	BO-81Tapyta/BO-81TAPYTA_20250415_225902.wav
3030	1	1	36.0	40.0	0.0	8000.0	cluster_2	BO-81Tapyta/BO-81TAPYTA_20250412_010702.wav
3031	1	1			0.0	8000.0		
3032	1	1			0.0	8000.0		
3033	1	1			0.0	8000.0		
3034	1	1			0.0	8000.0		
3035	1	1	24.0	28.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250427_030202.wav
3036	1	1	26.0	30.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250412_001602.wav
3037	1	1	48.0	52.0	0.0	8000.0	cluster_2	BO-81Tapyta/BO-81TAPYTA_20250415_224002.wav
3038	1	1			0.0	8000.0		
3039	1	1			0.0	8000.0		
3040	1	1			0.0	8000.0		
3041	1	1			0.0	8000.0		
3042	1	1			0.0	8000.0		
3043	1	1			0.0	8000.0		
3044	1	1			0.0	8000.0		
3045	1	1			0.0	8000.0		
3046	1	1			0.0	8000.0		
3047	1	1			0.0	8000.0		
3048	1	1			0.0	8000.0		
3049	1	1			0.0	8000.0		
3050	1	1	50.0	54.0	0.0	8000.0	cluster_2	BO-81Tapyta/BO-81TAPYTA_20250415_232702.wav
3051	1	1			0.0	8000.0		
3052	1	1			0.0	8000.0		
3053	1	1			0.0	8000.0		
3054	1	1			0.0	8000.0		
3055	1	1			0.0	8000.0		
3056	1	1			0.0	8000.0		
3057	1	1	14.0	18.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250426_205602.wav
3058	1	1	46.0	50.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250426_053102.wav
3059	1	1	40.0	44.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250425_210502.wav
3060	1	1			0.0	8000.0		
3061	1	1			0.0	8000.0		
3062	1	1	2.0	6.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250413_202302.wav
3063	1	1	22.0	26.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250427_021002.wav
3064	1	1			0.0	8000.0		
3065	1	1			0.0	8000.0		
3066	1	1			0.0	8000.0		
3067	1	1			0.0	8000.0		
3068	1	1			0.0	8000.0		
3069	1	1			0.0	8000.0		
3070	1	1			0.0	8000.0		
3071	1	1			0.0	8000.0		
3072	1	1			0.0	8000.0		
3073	1	1	22.0	26.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250425_202102.wav
3074	1	1	12.0	16.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250416_195702.wav
3075	1	1			0.0	8000.0		
3076	1	1			0.0	8000.0		
3077	1	1	8.0	12.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250427_011802.wav
3078	1	1			0.0	8000.0		
3079	1	1	28.0	32.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250413_222202.wav
3080	1	1			0.0	8000.0		
3081	1	1			0.0	8000.0		
3082	1	1			0.0	8000.0		
3083	1	1			0.0	8000.0		
3084	1	1			0.0	8000.0		
3085	1	1			0.0	8000.0		
3086	1	1			0.0	8000.0		
3087	1	1	18.0	22.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250418_032402.wav
3088	1	1			0.0	8000.0		
3089	1	1			0.0	8000.0		
3090	1	1			0.0	8000.0		
3091	1	1	50.0	54.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250414_205902.wav
3092	1	1			0.0	8000.0		
3093	1	1			0.0	8000.0		
3094	1	1			0.0	8000.0		
3095	1	1			0.0	8000.0		
3096	1	1			0.0	8000.0		
3097	1	1			0.0	8000.0		
3098	1	1	30.0	34.0	0.0	8000.0	cluster_2	BO-81Tapyta/BO-81TAPYTA_20250414_215202.wav
3099	1	1			0.0	8000.0		
3100	1	1			0.0	8000.0		
3101	1	1			0.0	8000.0		
3102	1	1			0.0	8000.0		
3103	1	1	2.0	6.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250416_193002.wav
3104	1	1	10.0	14.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250417_222602.wav
3105	1	1			0.0	8000.0		
3106	1	1			0.0	8000.0		
3107	1	1			0.0	8000.0		
3108	1	1			0.0	8000.0		
3109	1	1			0.0	8000.0		
3110	1	1			0.0	8000.0		
3111	1	1	44.0	48.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250413_220402.wav
3112	1	1	46.0	50.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250416_024202.wav
3113	1	1	42.0	46.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250415_222202.wav
3114	1	1			0.0	8000.0		
3115	1	1			0.0	8000.0		
3116	1	1			0.0	8000.0		
3117	1	1			0.0	8000.0		
3118	1	1	48.0	52.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250413_192302.wav
3119	1	1			0.0	8000.0		
3120	1	1			0.0	8000.0		
3121	1	1			0.0	8000.0		
3122	1	1	6.0	10.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250413_220502.wav
3123	1	1			0.0	8000.0		
3124	1	1	42.0	46.0	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250417_220402.wav
