Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation	archivo_origen	sitio	cluster_original
164	1	1	32	36	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_185902.wav	CANTERA1Tapy	cluster_28
165	1	1	38	42	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_185902.wav	CANTERA1Tapy	cluster_28
166	1	1	40	44	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_185902.wav	CANTERA1Tapy	cluster_28
167	1	1	42	46	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_185902.wav	CANTERA1Tapy	cluster_28
168	1	1	4	8	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190002.wav	CANTERA1Tapy	cluster_28
169	1	1	6	10	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190002.wav	CANTERA1Tapy	cluster_28
170	1	1	8	12	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190002.wav	CANTERA1Tapy	cluster_28
171	1	1	14	18	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190002.wav	CANTERA1Tapy	cluster_28
172	1	1	16	20	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190002.wav	CANTERA1Tapy	cluster_28
173	1	1	24	28	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190002.wav	CANTERA1Tapy	cluster_28
174	1	1	26	30	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190002.wav	CANTERA1Tapy	cluster_28
175	1	1	32	36	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190002.wav	CANTERA1Tapy	cluster_28
176	1	1	34	38	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190002.wav	CANTERA1Tapy	cluster_28
177	1	1	38	42	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190002.wav	CANTERA1Tapy	cluster_28
178	1	1	40	44	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190002.wav	CANTERA1Tapy	cluster_28
179	1	1	46	50	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190002.wav	CANTERA1Tapy	cluster_28
180	1	1	48	52	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190002.wav	CANTERA1Tapy	cluster_28
181	1	1	50	54	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190002.wav	CANTERA1Tapy	cluster_28
182	1	1	2	6	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190102.wav	CANTERA1Tapy	cluster_28
183	1	1	4	8	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190102.wav	CANTERA1Tapy	cluster_28
184	1	1	6	10	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190102.wav	CANTERA1Tapy	cluster_28
185	1	1	14	18	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190102.wav	CANTERA1Tapy	cluster_28
186	1	1	16	20	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190102.wav	CANTERA1Tapy	cluster_28
187	1	1	28	32	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190102.wav	CANTERA1Tapy	cluster_28
188	1	1	32	36	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190102.wav	CANTERA1Tapy	cluster_28
189	1	1	34	38	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190102.wav	CANTERA1Tapy	cluster_28
190	1	1	36	40	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190102.wav	CANTERA1Tapy	cluster_28
191	1	1	42	46	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190102.wav	CANTERA1Tapy	cluster_28
192	1	1	44	48	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190102.wav	CANTERA1Tapy	cluster_28
193	1	1	48	52	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190102.wav	CANTERA1Tapy	cluster_28
194	1	1	50	54	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190102.wav	CANTERA1Tapy	cluster_28
195	1	1	2	6	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190202.wav	CANTERA1Tapy	cluster_28
196	1	1	4	8	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190202.wav	CANTERA1Tapy	cluster_28
197	1	1	10	14	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190202.wav	CANTERA1Tapy	cluster_28
198	1	1	22	26	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190202.wav	CANTERA1Tapy	cluster_28
199	1	1	24	28	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190202.wav	CANTERA1Tapy	cluster_28
200	1	1	30	34	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190202.wav	CANTERA1Tapy	cluster_28
201	1	1	32	36	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190202.wav	CANTERA1Tapy	cluster_28
202	1	1	38	42	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190202.wav	CANTERA1Tapy	cluster_28
203	1	1	40	44	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190202.wav	CANTERA1Tapy	cluster_28
204	1	1	42	46	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190202.wav	CANTERA1Tapy	cluster_28
205	1	1	44	48	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190202.wav	CANTERA1Tapy	cluster_28
206	1	1	48	52	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190202.wav	CANTERA1Tapy	cluster_28
207	1	1	50	54	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190202.wav	CANTERA1Tapy	cluster_28
208	1	1	4	8	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190302.wav	CANTERA1Tapy	cluster_28
209	1	1	6	10	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190302.wav	CANTERA1Tapy	cluster_28
210	1	1	10	14	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190302.wav	CANTERA1Tapy	cluster_28
211	1	1	12	16	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190302.wav	CANTERA1Tapy	cluster_28
212	1	1	16	20	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190302.wav	CANTERA1Tapy	cluster_28
213	1	1	18	22	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190302.wav	CANTERA1Tapy	cluster_28
214	1	1	22	26	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190302.wav	CANTERA1Tapy	cluster_28
215	1	1	24	28	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190302.wav	CANTERA1Tapy	cluster_28
216	1	1	30	34	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190302.wav	CANTERA1Tapy	cluster_28
217	1	1	32	36	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190302.wav	CANTERA1Tapy	cluster_28
218	1	1	34	38	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190302.wav	CANTERA1Tapy	cluster_28
219	1	1	42	46	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190302.wav	CANTERA1Tapy	cluster_28
220	1	1	44	48	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190302.wav	CANTERA1Tapy	cluster_28
221	1	1	50	54	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190302.wav	CANTERA1Tapy	cluster_28
222	1	1	52	56	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190302.wav	CANTERA1Tapy	cluster_28
223	1	1	10	14	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190402.wav	CANTERA1Tapy	cluster_28
224	1	1	12	16	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190402.wav	CANTERA1Tapy	cluster_28
225	1	1	16	20	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190402.wav	CANTERA1Tapy	cluster_28
226	1	1	18	22	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190402.wav	CANTERA1Tapy	cluster_28
227	1	1	28	32	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190402.wav	CANTERA1Tapy	cluster_28
228	1	1	30	34	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190402.wav	CANTERA1Tapy	cluster_28
229	1	1	32	36	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190402.wav	CANTERA1Tapy	cluster_28
230	1	1	36	40	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190402.wav	CANTERA1Tapy	cluster_28
231	1	1	38	42	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190402.wav	CANTERA1Tapy	cluster_28
232	1	1	44	48	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190402.wav	CANTERA1Tapy	cluster_28
233	1	1	46	50	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190402.wav	CANTERA1Tapy	cluster_28
234	1	1	50	54	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190402.wav	CANTERA1Tapy	cluster_28
235	1	1	52	56	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190402.wav	CANTERA1Tapy	cluster_28
236	1	1	2	6	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190502.wav	CANTERA1Tapy	cluster_28
237	1	1	4	8	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190502.wav	CANTERA1Tapy	cluster_28
238	1	1	8	12	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190502.wav	CANTERA1Tapy	cluster_28
239	1	1	10	14	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190502.wav	CANTERA1Tapy	cluster_28
240	1	1	16	20	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190502.wav	CANTERA1Tapy	cluster_28
241	1	1	24	28	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190502.wav	CANTERA1Tapy	cluster_28
242	1	1	26	30	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190502.wav	CANTERA1Tapy	cluster_28
243	1	1	28	32	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190502.wav	CANTERA1Tapy	cluster_28
244	1	1	34	38	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190502.wav	CANTERA1Tapy	cluster_28
245	1	1	48	52	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190502.wav	CANTERA1Tapy	cluster_28
246	1	1	0	4	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190602.wav	CANTERA1Tapy	cluster_28
247	1	1	2	6	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190602.wav	CANTERA1Tapy	cluster_28
248	1	1	8	12	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190602.wav	CANTERA1Tapy	cluster_28
249	1	1	10	14	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190602.wav	CANTERA1Tapy	cluster_28
250	1	1	12	16	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190602.wav	CANTERA1Tapy	cluster_28
251	1	1	14	18	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190602.wav	CANTERA1Tapy	cluster_28
252	1	1	16	20	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190602.wav	CANTERA1Tapy	cluster_28
253	1	1	18	22	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190602.wav	CANTERA1Tapy	cluster_28
254	1	1	28	32	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190602.wav	CANTERA1Tapy	cluster_28
255	1	1	30	34	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190602.wav	CANTERA1Tapy	cluster_28
256	1	1	40	44	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190602.wav	CANTERA1Tapy	cluster_28
257	1	1	42	46	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190602.wav	CANTERA1Tapy	cluster_28
258	1	1	50	54	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190602.wav	CANTERA1Tapy	cluster_28
259	1	1	52	56	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190602.wav	CANTERA1Tapy	cluster_28
260	1	1	0	4	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190702.wav	CANTERA1Tapy	cluster_28
261	1	1	2	6	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190702.wav	CANTERA1Tapy	cluster_28
262	1	1	8	12	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190702.wav	CANTERA1Tapy	cluster_28
263	1	1	10	14	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190702.wav	CANTERA1Tapy	cluster_28
264	1	1	14	18	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190702.wav	CANTERA1Tapy	cluster_28
265	1	1	16	20	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190702.wav	CANTERA1Tapy	cluster_28
266	1	1	36	40	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190702.wav	CANTERA1Tapy	cluster_28
267	1	1	38	42	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190702.wav	CANTERA1Tapy	cluster_28
268	1	1	46	50	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190702.wav	CANTERA1Tapy	cluster_28
269	1	1	48	52	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190702.wav	CANTERA1Tapy	cluster_28
270	1	1	0	4	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190802.wav	CANTERA1Tapy	cluster_28
271	1	1	6	10	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190802.wav	CANTERA1Tapy	cluster_28
272	1	1	8	12	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190802.wav	CANTERA1Tapy	cluster_28
273	1	1	14	18	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190802.wav	CANTERA1Tapy	cluster_28
274	1	1	18	22	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190802.wav	CANTERA1Tapy	cluster_28
275	1	1	20	24	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190802.wav	CANTERA1Tapy	cluster_28
276	1	1	24	28	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190802.wav	CANTERA1Tapy	cluster_28
277	1	1	30	34	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190802.wav	CANTERA1Tapy	cluster_28
278	1	1	32	36	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190802.wav	CANTERA1Tapy	cluster_28
279	1	1	36	40	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190802.wav	CANTERA1Tapy	cluster_28
280	1	1	38	42	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190802.wav	CANTERA1Tapy	cluster_28
281	1	1	42	46	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190802.wav	CANTERA1Tapy	cluster_28
282	1	1	44	48	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190802.wav	CANTERA1Tapy	cluster_28
283	1	1	0	4	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190902.wav	CANTERA1Tapy	cluster_28
284	1	1	2	6	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190902.wav	CANTERA1Tapy	cluster_28
285	1	1	6	10	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190902.wav	CANTERA1Tapy	cluster_28
286	1	1	8	12	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190902.wav	CANTERA1Tapy	cluster_28
287	1	1	10	14	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190902.wav	CANTERA1Tapy	cluster_28
288	1	1	14	18	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190902.wav	CANTERA1Tapy	cluster_28
289	1	1	16	20	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190902.wav	CANTERA1Tapy	cluster_28
290	1	1	20	24	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190902.wav	CANTERA1Tapy	cluster_28
291	1	1	22	26	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190902.wav	CANTERA1Tapy	cluster_28
292	1	1	26	30	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190902.wav	CANTERA1Tapy	cluster_28
293	1	1	28	32	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190902.wav	CANTERA1Tapy	cluster_28
294	1	1	30	34	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190902.wav	CANTERA1Tapy	cluster_28
295	1	1	32	36	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190902.wav	CANTERA1Tapy	cluster_28
296	1	1	34	38	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190902.wav	CANTERA1Tapy	cluster_28
297	1	1	40	44	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190902.wav	CANTERA1Tapy	cluster_28
298	1	1	44	48	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190902.wav	CANTERA1Tapy	cluster_28
299	1	1	46	50	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190902.wav	CANTERA1Tapy	cluster_28
300	1	1	50	54	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190902.wav	CANTERA1Tapy	cluster_28
301	1	1	52	56	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_190902.wav	CANTERA1Tapy	cluster_28
302	1	1	0	4	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_191002.wav	CANTERA1Tapy	cluster_28
303	1	1	2	6	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_191002.wav	CANTERA1Tapy	cluster_28
304	1	1	8	12	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_191002.wav	CANTERA1Tapy	cluster_28
305	1	1	10	14	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_191002.wav	CANTERA1Tapy	cluster_28
306	1	1	14	18	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_191002.wav	CANTERA1Tapy	cluster_28
307	1	1	16	20	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_191002.wav	CANTERA1Tapy	cluster_28
308	1	1	24	28	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_191002.wav	CANTERA1Tapy	cluster_28
309	1	1	26	30	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_191002.wav	CANTERA1Tapy	cluster_28
310	1	1	30	34	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_191002.wav	CANTERA1Tapy	cluster_28
311	1	1	32	36	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_191002.wav	CANTERA1Tapy	cluster_28
312	1	1	36	40	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_191002.wav	CANTERA1Tapy	cluster_28
313	1	1	38	42	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_191002.wav	CANTERA1Tapy	cluster_28
314	1	1	42	46	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_191002.wav	CANTERA1Tapy	cluster_28
315	1	1	44	48	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_191002.wav	CANTERA1Tapy	cluster_28
316	1	1	0	4	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_191102.wav	CANTERA1Tapy	cluster_28
317	1	1	6	10	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_191102.wav	CANTERA1Tapy	cluster_28
318	1	1	8	12	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_191102.wav	CANTERA1Tapy	cluster_28
319	1	1	10	14	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_191102.wav	CANTERA1Tapy	cluster_28
320	1	1	16	20	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_191102.wav	CANTERA1Tapy	cluster_28
321	1	1	18	22	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_191102.wav	CANTERA1Tapy	cluster_28
322	1	1	22	26	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_191102.wav	CANTERA1Tapy	cluster_28
323	1	1	24	28	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_191102.wav	CANTERA1Tapy	cluster_28
324	1	1	26	30	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_191102.wav	CANTERA1Tapy	cluster_28
325	1	1	10	14	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_191202.wav	CANTERA1Tapy	cluster_28
326	1	1	12	16	0.0	8000.0	Dendropsophus minutus | cluster_28	CANTERA1Tapy/CANTERA1TAPY_20250620_191202.wav	CANTERA1Tapy	cluster_28
